,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
233,25,18,2010-07-15T22:50:00.000,POSS: CRACK,41.878588343,-87.745919604,NARCOTICS,2010
234,53,24,2010-07-16T22:10:00.000,RESIST/OBSTRUCT/DISARM OFFICER,41.675450911,-87.63340375,INTERFERENCE WITH PUBLIC OFFICER,2010
235,66,08B,2010-07-16T20:30:00.000,SIMPLE,41.783644593,-87.695957136,BATTERY,2010
236,42,26,2010-07-16T20:48:00.000,TELEPHONE THREAT,41.779682509,-87.601653759,OTHER OFFENSE,2010
237,49,14,2010-07-16T19:30:00.000,TO PROPERTY,41.726631113,-87.616685888,CRIMINAL DAMAGE,2010
238,15,08B,2010-07-16T03:00:00.000,DOMESTIC BATTERY SIMPLE,41.940387482,-87.767567805,BATTERY,2010
239,73,04B,2010-07-16T22:09:00.000,AGGRAVATED: HANDGUN,41.718568958,-87.649210236,BATTERY,2010
240,15,16,2010-07-17T00:25:00.000,SOLICIT ON PUBLIC WAY,41.939216164,-87.746877814,PROSTITUTION,2010
241,38,14,2010-07-16T11:15:00.000,TO VEHICLE,41.802733403,-87.616278617,CRIMINAL DAMAGE,2010
242,16,14,2010-07-14T23:00:00.000,TO PROPERTY,41.953570492,-87.734518833,CRIMINAL DAMAGE,2010
243,38,14,2010-07-16T08:00:00.000,TO PROPERTY,41.819255161,-87.62310137,CRIMINAL DAMAGE,2010
244,8,08B,2010-07-17T01:00:00.000,AGG: HANDS/FIST/FEET NO/MINOR INJURY,41.911124622,-87.637932903,BATTERY,2010
245,44,14,2010-07-17T00:30:00.000,TO VEHICLE,41.748571992,-87.601468444,CRIMINAL DAMAGE,2010
246,46,14,2010-07-17T00:40:00.000,TO PROPERTY,41.739924086,-87.567274475,CRIMINAL DAMAGE,2010
247,22,06,2010-07-15T12:00:00.000,$500 AND UNDER,41.925488816,-87.707239652,THEFT,2010
248,7,26,2010-07-11T00:20:00.000,HARASSMENT BY ELECTRONIC MEANS,41.930391013,-87.643713882,OTHER OFFENSE,2010
249,61,08B,2010-07-16T23:30:00.000,SIMPLE,41.805695294,-87.674615538,BATTERY,2010
250,61,14,2010-07-16T23:00:00.000,TO VEHICLE,41.801602096,-87.644421734,CRIMINAL DAMAGE,2010
251,26,04B,2010-07-17T04:15:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.876922212,-87.738914161,BATTERY,2010
252,20,04B,2010-07-17T01:45:00.000,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,41.923388182,-87.731633652,BATTERY,2010
253,22,05,2010-07-15T16:00:00.000,FORCIBLE ENTRY,41.926844782,-87.719496464,BURGLARY,2010
254,67,03,2010-07-17T02:30:00.000,ARMED: OTHER DANGEROUS WEAPON,41.793145435,-87.677930781,ROBBERY,2010
255,73,08B,2010-07-16T11:40:00.000,DOMESTIC BATTERY SIMPLE,41.731608618,-87.656864409,BATTERY,2010
256,30,15,2010-07-02T20:35:35.000,UNLAWFUL POSS OF HANDGUN,41.834679819,-87.720638455,WEAPONS VIOLATION,2010
257,71,08A,2010-07-15T19:40:00.000,SIMPLE,41.737115592,-87.63878008,ASSAULT,2010
258,74,06,2010-07-16T12:48:00.000,PURSE-SNATCHING,41.692472607,-87.700856255,THEFT,2010
259,28,06,2010-07-16T23:00:00.000,OVER $500,41.886995567,-87.639913366,THEFT,2010
260,77,08B,2010-07-16T09:35:00.000,SIMPLE,41.981790745,-87.660482554,BATTERY,2010
261,8,14,2010-07-17T03:00:00.000,TO VEHICLE,41.910361303,-87.6288595,CRIMINAL DAMAGE,2010
262,66,14,2010-07-17T01:00:00.000,TO PROPERTY,41.77856008,-87.705547184,CRIMINAL DAMAGE,2010
263,48,08B,2010-07-16T19:30:00.000,DOMESTIC BATTERY SIMPLE,41.728957663,-87.557432841,BATTERY,2010
264,29,14,2010-07-16T21:00:00.000,TO VEHICLE,41.862813838,-87.718552739,CRIMINAL DAMAGE,2010
265,1,06,2010-07-16T20:00:00.000,$500 AND UNDER,41.998996906,-87.668501632,THEFT,2010
266,1,06,2010-07-17T02:30:00.000,$500 AND UNDER,42.017691576,-87.673002618,THEFT,2010
267,8,11,2010-07-17T01:00:00.000,CREDIT CARD FRAUD,41.898178604,-87.628240424,DECEPTIVE PRACTICE,2010
268,38,03,2010-07-17T10:15:00.000,ATTEMPT: STRONGARM-NO WEAPON,41.809366319,-87.617598507,ROBBERY,2010
269,27,14,2010-07-17T10:34:00.000,TO VEHICLE,41.872769953,-87.706865865,CRIMINAL DAMAGE,2010
270,58,05,2010-07-17T02:00:00.000,FORCIBLE ENTRY,41.827647363,-87.702092198,BURGLARY,2010
271,3,06,2010-07-15T09:00:00.000,FROM BUILDING,41.967678051,-87.670989521,THEFT,2010
272,69,04B,2010-07-17T11:20:00.000,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,41.766517938,-87.62171857,BATTERY,2010
273,26,06,2010-06-26T20:00:00.000,OVER $500,41.872459731,-87.733572858,THEFT,2010
274,66,18,2010-07-17T12:35:00.000,POSS: CANNABIS 30GMS OR LESS,41.773175037,-87.694462428,NARCOTICS,2010
275,51,08A,2010-07-17T08:50:00.000,SIMPLE,41.710832162,-87.568176676,ASSAULT,2010
276,26,08B,2010-07-17T12:05:00.000,DOMESTIC BATTERY SIMPLE,41.879690717,-87.731452558,BATTERY,2010
277,20,11,2010-03-01T11:14:00.000,BOGUS CHECK,41.931657695,-87.737116292,DECEPTIVE PRACTICE,2010
278,20,04B,2010-07-17T08:30:00.000,AGGRAVATED: OTHER DANG WEAPON,41.917705819,-87.730243053,BATTERY,2010
279,32,06,2010-07-17T09:30:00.000,OVER $500,41.876607964,-87.627644063,THEFT,2010
280,28,14,2010-07-16T11:59:00.000,TO CITY OF CHICAGO PROPERTY,41.884356656,-87.663672517,CRIMINAL DAMAGE,2010
281,6,06,2010-07-16T12:45:00.000,$500 AND UNDER,41.940662214,-87.664991318,THEFT,2010
282,28,05,2010-07-16T18:30:00.000,FORCIBLE ENTRY,41.883679128,-87.649750579,BURGLARY,2010
283,31,06,2010-07-17T13:45:00.000,$500 AND UNDER,41.858438817,-87.668671044,THEFT,2010
284,68,26,2010-07-17T09:30:00.000,TO RESIDENCE,41.776199039,-87.637724304,CRIMINAL TRESPASS,2010
285,75,03,2010-07-15T18:15:00.000,STRONGARM - NO WEAPON,41.685072075,-87.64285097,ROBBERY,2010
286,77,06,2010-07-17T00:00:00.000,OVER $500,41.993775703,-87.656927862,THEFT,2010
287,27,26,2010-07-17T13:00:00.000,TELEPHONE THREAT,41.869880649,-87.698442264,OTHER OFFENSE,2010
288,25,18,2010-07-17T14:45:00.000,POSS: HEROIN(WHITE),41.908325683,-87.770723838,NARCOTICS,2010
289,27,06,2010-07-16T13:45:00.000,OVER $500,41.8872103,-87.701377642,THEFT,2010
290,6,08B,2010-07-17T14:30:00.000,SIMPLE,41.94600827,-87.654290163,BATTERY,2010
291,28,06,2010-07-13T18:00:00.000,$500 AND UNDER,41.876575029,-87.653575288,THEFT,2010
292,4,06,2010-07-16T11:40:00.000,FROM BUILDING,41.975151721,-87.698898226,THEFT,2010
293,53,06,2010-07-10T12:00:00.000,$500 AND UNDER,41.66833881,-87.629560904,THEFT,2010
294,60,08B,2010-07-05T15:00:00.000,SIMPLE,41.829705054,-87.646520156,BATTERY,2010
295,34,08B,2010-07-13T21:00:00.000,DOMESTIC BATTERY SIMPLE,41.852330716,-87.635916341,BATTERY,2010
296,73,08B,2010-07-17T16:14:00.000,SIMPLE,41.70662559,-87.650120579,BATTERY,2010
297,59,06,2010-07-03T10:00:00.000,OVER $500,41.833525581,-87.679041803,THEFT,2010
298,7,06,2010-07-17T16:40:00.000,FROM BUILDING,41.92510186,-87.671992307,THEFT,2010
299,69,06,2010-07-17T14:00:00.000,OVER $500,41.771111702,-87.617712333,THEFT,2010
300,6,06,2010-07-07T22:00:00.000,FROM COIN-OP MACHINE/DEVICE,41.958608924,-87.669171615,THEFT,2010
301,41,06,2010-07-17T12:00:00.000,$500 AND UNDER,41.793189033,-87.603245717,THEFT,2010
302,66,06,2010-07-17T14:55:00.000,$500 AND UNDER,41.785720623,-87.699672944,THEFT,2010
303,23,08A,2010-07-16T23:00:00.000,SIMPLE,41.892434194,-87.707683768,ASSAULT,2010
304,2,08B,2010-07-17T17:00:00.000,DOMESTIC BATTERY SIMPLE,41.991209409,-87.70064056,BATTERY,2010
305,43,06,2010-07-17T08:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.758728734,-87.590364915,THEFT,2010
306,16,05,2010-04-01T00:00:00.000,UNLAWFUL ENTRY,41.95975508,-87.722890466,BURGLARY,2010
307,20,08B,2010-07-17T18:00:00.000,DOMESTIC BATTERY SIMPLE,41.931651713,-87.737550004,BATTERY,2010
308,67,26,2010-07-17T19:20:00.000,FOUND SUSPECT NARCOTICS,41.782606243,-87.654579713,NARCOTICS,2010
309,17,26,2010-07-17T18:30:00.000,TELEPHONE THREAT,41.948434878,-87.782516864,OTHER OFFENSE,2010
310,32,18,2010-07-17T19:00:00.000,POSS: CANNABIS 30GMS OR LESS,41.88528153,-87.627930549,NARCOTICS,2010
311,27,07,2010-07-17T09:00:00.000,AUTOMOBILE,41.8715093,-87.710711327,MOTOR VEHICLE THEFT,2010
312,27,18,2010-07-17T20:15:00.000,POSS: CANNABIS 30GMS OR LESS,41.882139587,-87.71104513,NARCOTICS,2010
313,29,04B,2010-07-17T19:10:00.000,AGGRAVATED: OTHER DANG WEAPON,41.861760546,-87.707971865,BATTERY,2010
314,25,18,2010-07-17T20:40:00.000,POSS: HEROIN(WHITE),41.879086985,-87.745224694,NARCOTICS,2010
315,11,07,2010-07-17T09:20:00.000,AUTOMOBILE,41.975720773,-87.765655437,MOTOR VEHICLE THEFT,2010
316,7,08B,2010-07-17T21:20:00.000,DOMESTIC BATTERY SIMPLE,41.93135344,-87.651391673,BATTERY,2010
317,66,08B,2010-07-16T18:00:00.000,DOMESTIC BATTERY SIMPLE,41.772936354,-87.69201226,BATTERY,2010
318,67,18,2010-07-17T21:40:00.000,POSS: CANNABIS 30GMS OR LESS,41.776992421,-87.672639962,NARCOTICS,2010
319,19,06,2010-07-17T14:30:00.000,$500 AND UNDER,41.938572513,-87.766800977,THEFT,2010
320,23,08A,2010-07-17T14:15:00.000,SIMPLE,41.888898067,-87.712455925,ASSAULT,2010
321,7,06,2010-07-17T22:30:00.000,FROM BUILDING,41.911367051,-87.626401638,THEFT,2010
322,26,06,2010-07-17T14:34:00.000,$500 AND UNDER,41.880751096,-87.723855981,THEFT,2010
323,25,14,2010-07-17T22:30:00.000,TO VEHICLE,41.874884882,-87.752103779,CRIMINAL DAMAGE,2010
324,69,05,2010-07-13T16:00:00.000,UNLAWFUL ENTRY,41.763159424,-87.610370918,BURGLARY,2010
325,75,14,2010-07-17T22:05:00.000,TO CITY OF CHICAGO PROPERTY,41.691413679,-87.668826246,CRIMINAL DAMAGE,2010
326,30,24,2010-07-17T11:20:00.000,RECKLESS CONDUCT,41.851746405,-87.706902208,PUBLIC PEACE VIOLATION,2010
327,53,05,2010-07-17T15:00:00.000,UNLAWFUL ENTRY,41.671599845,-87.636893391,BURGLARY,2010
328,29,05,2010-07-16T11:00:00.000,UNLAWFUL ENTRY,41.860643895,-87.705504834,BURGLARY,2010
329,42,08B,2010-07-17T21:40:00.000,DOMESTIC BATTERY SIMPLE,41.779127799,-87.604618784,BATTERY,2010
330,49,14,2010-07-17T23:44:00.000,TO PROPERTY,41.699687362,-87.638582439,CRIMINAL DAMAGE,2010
331,28,26,2010-07-17T22:27:00.000,TO LAND,41.87248616,-87.669061591,CRIMINAL TRESPASS,2010
332,17,18,2010-07-17T12:54:00.000,POSS: CRACK,41.94576613,-87.777110584,NARCOTICS,2010
333,67,18,2010-07-17T23:41:00.000,POSS: CANNABIS 30GMS OR LESS,41.778785639,-87.666671143,NARCOTICS,2010
334,22,04B,2010-07-17T21:32:00.000,AGGRAVATED: OTHER DANG WEAPON,41.930683897,-87.722057879,BATTERY,2010
335,25,08B,2010-07-18T00:15:00.000,SIMPLE,41.891020029,-87.772873686,BATTERY,2010
336,25,18,2010-07-18T02:10:00.000,POSS: CANNABIS 30GMS OR LESS,41.87677083,-87.746296094,NARCOTICS,2010
337,25,15,2010-07-17T23:51:00.000,UNLAWFUL POSS OF HANDGUN,41.899010909,-87.745897768,WEAPONS VIOLATION,2010
338,46,08B,2010-07-18T02:20:00.000,DOMESTIC BATTERY SIMPLE,41.729264191,-87.551237878,BATTERY,2010
339,28,26,2010-07-17T03:45:00.000,OTHER VEHICLE OFFENSE,41.882176918,-87.680209206,OTHER OFFENSE,2010
340,32,08B,2010-07-17T23:15:00.000,SIMPLE,41.879544045,-87.624927488,BATTERY,2010
341,43,06,2010-07-18T01:40:00.000,POCKET-PICKING,41.767514362,-87.581260705,THEFT,2010
342,60,14,2010-07-18T00:25:00.000,TO PROPERTY,41.838555025,-87.659911728,CRIMINAL DAMAGE,2010
343,61,06,2010-07-17T04:45:00.000,$500 AND UNDER,41.797146193,-87.640450044,THEFT,2010
344,6,14,2010-07-18T02:38:00.000,TO PROPERTY,41.940412833,-87.651052567,CRIMINAL DAMAGE,2010
345,54,04B,2010-07-18T02:50:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.652575638,-87.611038005,BATTERY,2010
346,31,08A,2010-07-18T03:30:00.000,SIMPLE,41.852505856,-87.655544324,ASSAULT,2010
347,68,08B,2010-07-18T04:16:00.000,DOMESTIC BATTERY SIMPLE,41.782837156,-87.650940076,BATTERY,2010
348,1,08B,2010-07-18T00:30:00.000,SIMPLE,42.020009355,-87.669489875,BATTERY,2010
349,20,06,2010-07-17T23:00:00.000,OVER $500,41.927336454,-87.737292498,THEFT,2010
350,29,08B,2010-07-18T04:15:00.000,DOMESTIC BATTERY SIMPLE,41.865900902,-87.693393247,BATTERY,2010
351,3,04B,2010-07-17T04:02:00.000,AGGRAVATED: HANDGUN,41.975418808,-87.660498143,BATTERY,2010
352,61,08B,2010-07-18T06:15:00.000,DOMESTIC BATTERY SIMPLE,41.79894246,-87.667148082,BATTERY,2010
353,8,08B,2010-07-18T06:50:00.000,DOMESTIC BATTERY SIMPLE,41.89810662,-87.640307413,BATTERY,2010
354,67,08A,2010-07-18T03:45:00.000,PRO EMP HANDS NO/MIN INJURY,41.793667944,-87.663843592,ASSAULT,2010
355,71,14,2010-07-18T05:45:00.000,TO PROPERTY,41.737784187,-87.651439217,CRIMINAL DAMAGE,2010
356,24,14,2010-07-17T21:00:00.000,TO VEHICLE,41.911243898,-87.686026302,CRIMINAL DAMAGE,2010
357,24,06,2010-07-16T00:00:00.000,$500 AND UNDER,41.911399888,-87.66771041,THEFT,2010
358,25,06,2010-07-17T10:00:00.000,OVER $500,41.910155609,-87.773995839,THEFT,2010
359,66,26,2010-07-18T07:50:00.000,FALSE/STOLEN/ALTERED TRP,41.7735274,-87.701109068,OTHER OFFENSE,2010
360,61,03,2010-07-17T23:30:00.000,STRONGARM - NO WEAPON,41.803182843,-87.661573275,ROBBERY,2010
361,41,14,2010-07-17T22:30:00.000,TO VEHICLE,41.80062644,-87.590467932,CRIMINAL DAMAGE,2010
362,24,06,2010-07-15T21:30:00.000,OVER $500,41.890094549,-87.646887288,THEFT,2010
363,66,08A,2010-07-17T22:20:00.000,SIMPLE,41.779112173,-87.693695901,ASSAULT,2010
364,27,06,2010-07-17T19:30:00.000,$500 AND UNDER,41.881905131,-87.704778964,THEFT,2010
365,24,14,2010-07-18T06:00:00.000,TO VEHICLE,41.899625837,-87.672714395,CRIMINAL DAMAGE,2010
366,70,06,2010-07-16T09:00:00.000,OVER $500,41.744922417,-87.682723428,THEFT,2010
367,41,06,2010-07-16T18:00:00.000,$500 AND UNDER,41.801756603,-87.595076063,THEFT,2010
368,60,14,2010-07-18T03:00:00.000,TO VEHICLE,41.829020772,-87.639057045,CRIMINAL DAMAGE,2010
369,59,08B,2010-07-18T09:40:00.000,DOMESTIC BATTERY SIMPLE,41.831313599,-87.676139896,BATTERY,2010
370,43,06,2010-07-18T02:30:00.000,$500 AND UNDER,41.769261197,-87.584425842,THEFT,2010
371,65,07,2010-07-18T02:00:00.000,AUTOMOBILE,41.755008432,-87.730126707,MOTOR VEHICLE THEFT,2010
372,17,14,2010-07-18T07:30:00.000,TO VEHICLE,41.944763828,-87.784959793,CRIMINAL DAMAGE,2010
373,5,05,2010-07-17T18:00:00.000,UNLAWFUL ENTRY,41.936882032,-87.674722679,BURGLARY,2010
374,66,14,2010-07-18T08:00:00.000,TO PROPERTY,41.773418298,-87.708757419,CRIMINAL DAMAGE,2010
375,25,18,2010-07-18T10:50:00.000,POSS: HALLUCINOGENS,41.904260292,-87.758299079,NARCOTICS,2010
376,6,05,2010-07-14T00:00:00.000,FORCIBLE ENTRY,41.941115668,-87.659002723,BURGLARY,2010
377,44,26,2010-07-18T11:30:00.000,HARASSMENT BY TELEPHONE,41.748565442,-87.603890805,OTHER OFFENSE,2010
378,38,18,2010-07-18T11:25:00.000,POSS: CRACK,41.803805289,-87.623609454,NARCOTICS,2010
379,6,06,2010-07-14T11:30:00.000,OVER $500,41.93659865,-87.638288379,THEFT,2010
380,43,14,2010-07-18T06:00:00.000,TO PROPERTY,41.758259053,-87.592001315,CRIMINAL DAMAGE,2010
381,43,05,2010-07-17T18:00:00.000,FORCIBLE ENTRY,41.758571453,-87.561511043,BURGLARY,2010
382,22,03,2010-07-18T02:00:00.000,ARMED: HANDGUN,41.924629465,-87.714759032,ROBBERY,2010
383,46,14,2010-07-18T12:37:00.000,TO PROPERTY,41.741935891,-87.542997246,CRIMINAL DAMAGE,2010
384,61,18,2010-07-18T11:55:00.000,POSS: CANNABIS 30GMS OR LESS,41.801462652,-87.654186366,NARCOTICS,2010
385,8,06,2010-07-18T11:30:00.000,RETAIL THEFT,41.889760548,-87.627998797,THEFT,2010
386,6,26,2010-07-18T11:05:00.000,TO RESIDENCE,41.955605739,-87.667574143,CRIMINAL TRESPASS,2010
387,23,06,2010-07-18T11:00:00.000,$500 AND UNDER,41.898318119,-87.705220433,THEFT,2010
388,19,26,2010-07-18T10:00:00.000,OTHER OFFENSE,41.92211401,-87.768750776,OFFENSE INVOLVING CHILDREN,2010
389,14,18,2010-07-18T12:54:00.000,POSS: CANNABIS 30GMS OR LESS,41.967118609,-87.719440929,NARCOTICS,2010
390,43,06,2010-07-17T12:00:00.000,FROM BUILDING,41.772877757,-87.580164253,THEFT,2010
391,71,26,2010-07-18T10:00:00.000,OTHER OFFENSE,41.735251905,-87.638730547,OFFENSE INVOLVING CHILDREN,2010
392,1,06,2010-06-10T09:00:00.000,OVER $500,42.006473186,-87.678722296,THEFT,2010
393,1,14,2010-07-17T01:30:00.000,TO PROPERTY,42.019450952,-87.680742064,CRIMINAL DAMAGE,2010
394,61,06,2010-07-18T12:00:00.000,OVER $500,41.79735622,-87.654948527,THEFT,2010
395,67,14,2010-07-18T15:30:00.000,TO PROPERTY,41.773272632,-87.659194626,CRIMINAL DAMAGE,2010
396,68,04B,2010-07-18T08:45:00.000,AGGRAVATED: OTHER DANG WEAPON,41.769854234,-87.643185236,BATTERY,2010
397,69,19,2010-07-18T16:12:00.000,GAME/DICE,41.768676487,-87.620195433,GAMBLING,2010
398,28,26,2010-07-18T12:00:00.000,TO LAND,41.866604054,-87.686645691,CRIMINAL TRESPASS,2010
399,67,08A,2010-07-18T19:11:00.000,SIMPLE,41.775121943,-87.673791983,ASSAULT,2010
400,8,06,2010-07-18T19:00:00.000,OVER $500,41.892904362,-87.614547398,THEFT,2010
401,67,03,2010-07-18T18:32:00.000,ATTEMPT: ARMED-HANDGUN,41.775095569,-87.661661147,ROBBERY,2010
402,25,07,2010-05-02T09:00:00.000,AUTOMOBILE,41.878562813,-87.747906394,MOTOR VEHICLE THEFT,2010
403,22,06,2010-07-17T18:00:00.000,$500 AND UNDER,41.927316295,-87.70269443,THEFT,2010
404,25,18,2010-07-18T19:45:00.000,POSS: CRACK,41.880931267,-87.763212309,NARCOTICS,2010
405,25,08A,2010-07-18T18:38:00.000,SIMPLE,41.911407787,-87.767996463,ASSAULT,2010
406,13,08B,2010-07-18T19:45:00.000,SIMPLE,41.97551745,-87.729569215,BATTERY,2010
407,16,08B,2010-07-19T00:10:00.000,SIMPLE,41.949239279,-87.698107558,BATTERY,2010
408,60,04B,2010-07-18T23:15:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.835119173,-87.651071186,BATTERY,2010
409,8,14,2010-07-19T01:00:00.000,TO VEHICLE,41.898535418,-87.637246721,CRIMINAL DAMAGE,2010
410,66,05,2010-07-18T17:00:00.000,FORCIBLE ENTRY,41.785668731,-87.6972351,BURGLARY,2010
411,61,14,2010-07-19T00:01:00.000,TO VEHICLE,41.801195256,-87.677595695,CRIMINAL DAMAGE,2010
412,24,03,2010-07-18T23:36:00.000,STRONGARM - NO WEAPON,41.899542317,-87.696796793,ROBBERY,2010
413,68,08B,2010-07-18T21:40:00.000,DOMESTIC BATTERY SIMPLE,41.789601135,-87.649900278,BATTERY,2010
414,29,08A,2010-07-19T01:49:00.000,AGG PO HANDS NO/MIN INJURY,41.865895796,-87.712968565,ASSAULT,2010
415,41,08B,2010-07-19T04:17:00.000,DOMESTIC BATTERY SIMPLE,41.799407352,-87.601055337,BATTERY,2010
416,46,07,2010-07-17T04:04:00.000,AUTOMOBILE,41.7335097,-87.560576484,MOTOR VEHICLE THEFT,2010
417,49,06,2010-07-18T05:40:00.000,$500 AND UNDER,41.697660883,-87.628029291,THEFT,2010
418,23,03,2010-07-18T12:30:00.000,STRONGARM - NO WEAPON,41.901447784,-87.720173223,ROBBERY,2010
419,27,14,2010-07-18T16:10:00.000,TO VEHICLE,41.873765595,-87.699270346,CRIMINAL DAMAGE,2010
420,63,05,2010-07-17T20:00:00.000,FORCIBLE ENTRY,41.79831279,-87.704918014,BURGLARY,2010
421,3,14,2010-07-18T23:30:00.000,TO VEHICLE,41.961690193,-87.661543406,CRIMINAL DAMAGE,2010
422,38,06,2010-07-18T16:00:00.000,OVER $500,41.818460239,-87.615303453,THEFT,2010
423,68,16,2010-06-30T17:55:00.000,SOLICIT ON PUBLIC WAY,41.762929162,-87.644355406,PROSTITUTION,2010
424,30,18,2010-07-12T18:55:00.000,POSS: CANNABIS MORE THAN 30GMS,41.845825315,-87.705080864,NARCOTICS,2010
425,14,06,2010-07-19T07:30:00.000,OVER $500,41.96561847,-87.704405364,THEFT,2010
426,21,06,2010-07-09T17:00:00.000,FROM BUILDING,41.943369187,-87.712618768,THEFT,2010
427,67,16,2010-07-06T17:40:00.000,SOLICIT ON PUBLIC WAY,41.762796739,-87.663732088,PROSTITUTION,2010
428,68,06,2010-07-19T00:00:00.000,$500 AND UNDER,41.784592181,-87.630241658,THEFT,2010
429,66,08B,2010-07-19T10:00:00.000,DOMESTIC BATTERY SIMPLE,41.780912336,-87.695159248,BATTERY,2010
430,32,06,2010-07-15T17:00:00.000,FROM BUILDING,41.879497199,-87.627123892,THEFT,2010
431,61,06,2010-07-15T14:30:00.000,FINANCIAL ID THEFT: OVER $300,41.818983022,-87.641462019,THEFT,2010
432,56,14,2010-07-18T21:00:00.000,TO VEHICLE,41.78560137,-87.798737325,CRIMINAL DAMAGE,2010
433,16,06,2010-07-19T00:00:00.000,OVER $500,41.965105201,-87.739955706,THEFT,2010
434,3,06,2010-07-09T21:00:00.000,$500 AND UNDER,41.963425459,-87.668301652,THEFT,2010
435,24,14,2010-07-18T07:30:00.000,TO PROPERTY,41.897411133,-87.672219316,CRIMINAL DAMAGE,2010
436,42,06,2010-07-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.781753672,-87.594671259,THEFT,2010
437,52,26,2010-07-18T14:00:00.000,HARASSMENT BY TELEPHONE,41.702159453,-87.541345957,OTHER OFFENSE,2010
438,61,08B,2010-07-19T09:30:00.000,DOMESTIC BATTERY SIMPLE,41.815837128,-87.669196087,BATTERY,2010
439,30,05,2010-07-17T18:00:00.000,UNLAWFUL ENTRY,41.845785471,-87.712388484,BURGLARY,2010
440,42,17,2010-07-01T00:00:00.000,CRIMINAL SEXUAL ABUSE,41.785069563,-87.612071818,SEX OFFENSE,2010
441,28,06,2010-07-16T16:30:00.000,$500 AND UNDER,41.87709359,-87.686337994,THEFT,2010
442,40,08B,2010-07-19T10:00:00.000,DOMESTIC BATTERY SIMPLE,41.783808174,-87.620141444,BATTERY,2010
443,39,06,2010-07-18T20:00:00.000,OVER $500,41.815895347,-87.599396509,THEFT,2010
444,21,08B,2010-07-19T08:10:00.000,SIMPLE,41.933996666,-87.715484418,BATTERY,2010
445,3,08B,2010-07-13T09:50:00.000,SIMPLE,41.965426344,-87.655227542,BATTERY,2010
446,27,18,2010-04-28T15:30:00.000,POSS: CRACK,41.876850768,-87.697400226,NARCOTICS,2010
447,27,05,2010-07-11T06:00:00.000,FORCIBLE ENTRY,41.870976217,-87.704037912,BURGLARY,2010
448,6,06,2010-07-12T00:01:00.000,FINANCIAL ID THEFT: OVER $300,41.943913442,-87.64080034,THEFT,2010
449,50,26,2010-07-19T01:00:00.000,HARASSMENT BY ELECTRONIC MEANS,41.717187978,-87.601886894,OTHER OFFENSE,2010
450,43,11,2010-06-21T00:01:00.000,ILLEGAL USE CASH CARD,41.761771052,-87.568861998,DECEPTIVE PRACTICE,2010
451,43,14,2010-07-19T10:30:00.000,TO VEHICLE,41.761405326,-87.589655958,CRIMINAL DAMAGE,2010
452,6,06,2010-07-18T18:00:00.000,OVER $500,41.933612844,-87.649699084,THEFT,2010
453,5,14,2010-07-19T02:30:00.000,TO PROPERTY,41.943197457,-87.680178604,CRIMINAL DAMAGE,2010
454,43,06,2010-07-19T11:45:00.000,$500 AND UNDER,41.765688866,-87.582436674,THEFT,2010
455,51,11,2010-07-14T15:00:00.000,CREDIT CARD FRAUD,41.720290019,-87.564207382,DECEPTIVE PRACTICE,2010
456,3,18,2010-07-19T12:16:00.000,POSSESSION OF DRUG EQUIPMENT,41.965743099,-87.670939701,NARCOTICS,2010
457,8,26,2010-07-04T09:00:00.000,HARASSMENT BY TELEPHONE,41.91074006,-87.632455702,OTHER OFFENSE,2010
458,75,06,2010-07-18T05:30:00.000,$500 AND UNDER,41.689040412,-87.648358918,THEFT,2010
459,38,14,2010-07-16T17:00:00.000,TO PROPERTY,41.82103681,-87.62854806,CRIMINAL DAMAGE,2010
460,7,08B,2010-06-25T17:00:00.000,DOMESTIC BATTERY SIMPLE,41.913038263,-87.636725436,BATTERY,2010
461,29,06,2010-07-08T08:00:00.000,OVER $500,41.864013423,-87.716569827,THEFT,2010
462,6,06,2010-07-18T21:00:00.000,OVER $500,41.943667965,-87.646074,THEFT,2010
463,22,06,2010-07-18T02:00:00.000,$500 AND UNDER,41.913624497,-87.710585078,THEFT,2010
464,75,26,2010-07-19T12:45:00.000,FALSE/STOLEN/ALTERED TRP,41.690312462,-87.665384996,OTHER OFFENSE,2010
465,73,06,2010-07-17T19:30:00.000,OVER $500,41.726796298,-87.654742531,THEFT,2010
466,25,03,2010-07-09T05:45:00.000,STRONGARM - NO WEAPON,41.878264504,-87.753475856,ROBBERY,2010
467,77,26,2010-07-19T00:00:00.000,HARASSMENT BY TELEPHONE,41.983117874,-87.655172255,OTHER OFFENSE,2010
468,4,06,2010-07-18T22:00:00.000,$500 AND UNDER,41.963856359,-87.689983512,THEFT,2010
469,31,06,2010-07-16T19:00:00.000,OVER $500,41.859706572,-87.660174412,THEFT,2010
470,20,06,2010-07-17T17:00:00.000,OVER $500,41.938952234,-87.737720959,THEFT,2010
471,28,06,2010-07-17T23:45:00.000,$500 AND UNDER,41.867882277,-87.683622267,THEFT,2010
