,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
541,19.0,26,2002-04-23T20:30:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2002
2855,19.0,03,2002-01-02T09:54:42.000,AGGRAVATED,41.938572513,-87.766800977,ROBBERY,2002
540,19.0,16,2002-04-24T18:43:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
9,19.0,14,2002-05-24T16:30:00.000,TO VEHICLE,41.924051234,-87.760399665,CRIMINAL DAMAGE,2002
1469,19.0,20,2002-01-08T00:01:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.927240906,-87.744837749,OFFENSE INVOLVING CHILDREN,2002
1464,19.0,02,2002-07-29T20:02:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.924483382,-87.762313962,OFFENSE INVOLVING CHILDREN,2002
1594,19.0,20,2002-12-01T00:01:00.000,CRIM SEX ABUSE BY FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2002
498,19.0,07,2002-04-17T21:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
669,19.0,06,2002-06-12T18:22:51.000,$500 AND UNDER,,,THEFT,2002
615,19.0,04B,2002-05-17T01:21:15.000,AGGRAVATED: OTHER FIREARM,,,BATTERY,2002
573,19.0,05,2002-05-07T18:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2002
577,19.0,06,2002-06-16T18:00:00.000,$500 AND UNDER,,,THEFT,2002
1600,19.0,17,2002-02-18T10:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2002
1414,19.0,14,2002-10-31T21:40:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1579,19.0,06,2002-08-25T09:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,,,THEFT,2002
1494,19.0,06,2002-10-01T00:01:00.000,FINANCIAL ID THEFT: OVER $300,41.922913867,-87.748717418,THEFT,2002
1379,19.0,08A,2002-11-28T08:30:00.000,SIMPLE,,,ASSAULT,2002
1364,20.0,08B,2002-11-20T18:30:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
1297,20.0,07,2002-11-14T20:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1076,20.0,07,2002-09-28T21:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1053,20.0,07,2002-09-22T20:00:00.000,"CYCLE, SCOOTER, BIKE W-VIN",,,MOTOR VEHICLE THEFT,2002
693,21.0,08B,2002-06-18T21:55:00.000,SIMPLE,,,BATTERY,2002
1075,21.0,07,2002-09-26T21:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1567,21.0,06,2002-01-01T09:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,,,THEFT,2002
1498,21.0,06,2002-04-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.936068795,-87.693482433,THEFT,2002
1418,21.0,07,2002-11-01T18:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1228,21.0,07,2002-07-29T00:01:00.000,THEFT/RECOVERY: AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1265,21.0,07,2002-11-08T01:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
444,21.0,07,2002-04-09T22:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1513,21.0,06,2002-08-30T15:00:00.000,FINANCIAL ID THEFT: OVER $300,41.941544422,-87.722365828,THEFT,2002
1427,21.0,07,2002-10-31T16:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
273,21.0,01A,2002-08-18T06:34:00.000,FIRST DEGREE MURDER,41.933053899,-87.700098398,HOMICIDE,2002
1087,21.0,04A,2002-09-29T20:20:00.000,AGGRAVATED: OTHER DANG WEAPON,,,ASSAULT,2002
945,21.0,06,2002-08-23T16:10:00.000,POCKET-PICKING,,,THEFT,2002
1064,21.0,07,2002-09-24T22:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
770,21.0,06,2002-07-10T11:30:00.000,$500 AND UNDER,,,THEFT,2002
1372,21.0,07,2002-11-27T21:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
619,21.0,26,2002-05-20T19:14:16.000,TO LAND,,,CRIMINAL TRESPASS,2002
937,21.0,08B,2002-08-16T14:00:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
1173,21.0,11,2002-10-17T07:25:00.000,BOGUS CHECK,,,DECEPTIVE PRACTICE,2002
1177,21.0,26,2002-10-26T09:00:00.000,TO LAND,,,CRIMINAL TRESPASS,2002
1578,21.0,06,2002-12-15T09:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
935,21.0,08B,2002-08-14T18:46:03.000,SIMPLE,,,BATTERY,2002
880,21.0,06,2002-08-06T16:00:00.000,$500 AND UNDER,,,THEFT,2002
1433,21.0,03,2002-11-04T23:30:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
1390,22.0,06,2002-11-23T09:00:00.000,$500 AND UNDER,,,THEFT,2002
1003,22.0,05,2002-09-06T20:17:02.000,ATTEMPT FORCIBLE ENTRY,,,BURGLARY,2002
761,22.0,03,2002-07-07T02:10:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
1284,22.0,07,2002-11-13T21:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1339,22.0,06,2002-11-22T11:30:00.000,FROM BUILDING,,,THEFT,2002
119,22.0,07,2002-01-07T10:15:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1242,22.0,08B,2002-11-04T20:09:00.000,PRO EMP HANDS NO/MIN INJURY,,,BATTERY,2002
73,22.0,01A,2002-02-26T21:54:00.000,FIRST DEGREE MURDER,41.91902511,-87.700042375,HOMICIDE,2002
1558,22.0,02,2002-01-01T00:01:00.000,AGG SEX ASSLT OF CHILD FAM MBR,,,OFFENSE INVOLVING CHILDREN,2002
832,22.0,14,2002-07-19T13:30:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
126,22.0,07,2002-01-09T03:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
862,22.0,16,2002-07-27T09:00:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
869,22.0,08B,2002-07-31T19:20:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
1451,22.0,20,2002-07-01T09:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.922072515,-87.685520019,OFFENSE INVOLVING CHILDREN,2002
533,22.0,14,2002-04-25T08:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1184,22.0,14,2002-10-20T09:40:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2002
1178,22.0,07,2002-10-30T18:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
909,22.0,14,2002-05-27T15:00:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2002
1163,22.0,07,2002-10-17T09:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
915,22.0,14,2002-05-28T21:22:06.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1569,22.0,06,2002-01-01T00:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,,,THEFT,2002
1601,22.0,06,2002-02-01T09:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
396,22.0,07,2002-03-28T02:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1609,22.0,02,2002-01-01T00:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,,,OFFENSE INVOLVING CHILDREN,2002
1028,22.0,06,2002-09-13T11:00:00.000,OVER $500,,,THEFT,2002
1027,22.0,11,2002-09-12T21:00:00.000,THEFT OF LABOR/SERVICES,,,DECEPTIVE PRACTICE,2002
707,22.0,04B,2002-06-24T08:35:00.000,AGGRAVATED: OTHER DANG WEAPON,,,BATTERY,2002
1033,22.0,04B,2002-09-15T02:25:00.000,AGGRAVATED: HANDGUN,,,BATTERY,2002
1291,22.0,07,2002-11-12T00:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
696,22.0,08B,2002-06-22T23:35:00.000,SIMPLE,,,BATTERY,2002
1032,22.0,06,2002-09-15T01:00:00.000,FROM BUILDING,,,THEFT,2002
702,22.0,08B,2002-06-23T00:15:00.000,SIMPLE,,,BATTERY,2002
17,23.0,11,2002-05-24T00:01:00.000,FRAUD OR CONFIDENCE GAME,41.912149595,-87.736181,DECEPTIVE PRACTICE,2002
977,23.0,03,2002-08-30T20:07:34.000,ARMED: HANDGUN,,,ROBBERY,2002
1407,23.0,18,2002-10-27T10:50:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2002
802,23.0,19,2002-07-11T19:10:57.000,GAME/DICE,,,GAMBLING,2002
1521,23.0,06,2002-03-08T00:00:00.000,FINANCIAL ID THEFT:$300 &UNDER,41.904623485,-87.710599086,THEFT,2002
64,23.0,01A,2002-01-02T20:50:00.000,FIRST DEGREE MURDER,41.901450966,-87.727494115,HOMICIDE,2002
1195,23.0,08B,2002-10-18T19:04:53.000,SIMPLE,,,BATTERY,2002
675,23.0,18,2002-06-12T20:35:00.000,MANU/DEL:CANNABIS 10GM OR LESS,,,NARCOTICS,2002
103,23.0,01A,2002-06-12T01:35:00.000,FIRST DEGREE MURDER,41.902732917,-87.719301353,HOMICIDE,2002
1448,23.0,06,2002-01-03T12:00:00.000,FINANCIAL ID THEFT: OVER $300,41.906460268,-87.708237477,THEFT,2002
792,23.0,06,2002-09-14T21:24:03.000,RETAIL THEFT,,,THEFT,2002
1316,23.0,26,2002-11-07T22:40:00.000,FALSE/STOLEN/ALTERED TRP,,,OTHER OFFENSE,2002
1073,23.0,06,2002-09-27T16:56:56.000,$500 AND UNDER,,,THEFT,2002
1252,23.0,07,2002-08-29T22:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
72,23.0,01A,2002-02-25T00:15:00.000,FIRST DEGREE MURDER,41.894439594,-87.712622632,HOMICIDE,2002
948,23.0,08B,2002-07-07T23:37:00.000,SIMPLE,,,BATTERY,2002
1542,23.0,06,2002-12-28T09:00:00.000,FINANCIAL ID THEFT: OVER $300,41.904626681,-87.710176603,THEFT,2002
844,23.0,18,2002-07-22T07:17:14.000,POSS: CRACK,,,NARCOTICS,2002
1315,23.0,06,2002-11-13T23:30:00.000,OVER $500,,,THEFT,2002
1015,23.0,26,2002-08-12T18:45:00.000,SOLICIT NARCOTICS ON PUBLICWAY,,,NARCOTICS,2002
1218,23.0,04B,2002-08-13T18:00:00.000,AGGRAVATED: OTHER DANG WEAPON,,,BATTERY,2002
565,23.0,01A,2002-11-12T14:19:00.000,FIRST DEGREE MURDER,41.909818749,-87.731261465,HOMICIDE,2002
1110,23.0,06,2002-10-05T15:30:00.000,RETAIL THEFT,,,THEFT,2002
564,23.0,04B,2002-05-05T17:09:15.000,AGGRAVATED: OTHER DANG WEAPON,,,BATTERY,2002
1432,23.0,18,2002-10-29T18:20:00.000,POSS: CRACK,,,NARCOTICS,2002
1360,23.0,07,2002-11-26T18:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
709,23.0,08B,2002-06-22T17:00:00.000,SIMPLE,,,BATTERY,2002
1029,23.0,07,2002-09-13T10:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
652,23.0,01A,2002-12-05T05:37:00.000,FIRST DEGREE MURDER,41.897949791,-87.728625471,HOMICIDE,2002
719,23.0,14,2002-06-27T00:10:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
721,23.0,26,2002-06-24T07:50:00.000,SOLICIT NARCOTICS ON PUBLICWAY,,,NARCOTICS,2002
711,23.0,01A,2002-12-16T19:08:00.000,FIRST DEGREE MURDER,41.901586025,-87.721395117,HOMICIDE,2002
16,23.0,08B,2002-05-27T13:05:00.000,SIMPLE,41.904106264,-87.706827786,BATTERY,2002
1540,23.0,20,2002-01-01T22:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2002
767,23.0,18,2002-07-01T21:06:16.000,MANU/DEL:CANNABIS OVER 10 GMS,,,NARCOTICS,2002
1279,23.0,18,2002-11-07T18:51:41.000,POSS: CRACK,,,NARCOTICS,2002
921,23.0,06,2002-05-31T14:00:00.000,$500 AND UNDER,,,THEFT,2002
440,23.0,01A,2002-10-17T23:30:00.000,FIRST DEGREE MURDER,41.890564371,-87.722278936,HOMICIDE,2002
31,23.0,03,2002-05-24T13:50:00.000,VEHICULAR HIJACKING,41.890707777,-87.707630834,ROBBERY,2002
1172,23.0,18,2002-10-14T15:15:00.000,POSS: CRACK,,,NARCOTICS,2002
1148,23.0,07,2002-10-14T19:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1090,23.0,07,2002-10-01T12:51:44.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1063,23.0,18,2002-09-12T18:55:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
37,23.0,08B,2002-05-26T14:10:00.000,SIMPLE,41.893563609,-87.722753531,BATTERY,2002
1367,23.0,07,2002-11-27T17:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
760,23.0,22,2002-07-01T01:00:00.000,ILLEGAL CONSUMPTION BY MINOR,,,LIQUOR LAW VIOLATION,2002
490,23.0,01A,2002-10-26T23:45:00.000,FIRST DEGREE MURDER,41.903563633,-87.727419042,HOMICIDE,2002
1338,23.0,07,2002-11-22T10:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
898,23.0,15,2002-08-08T20:50:00.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2002
694,23.0,14,2002-06-21T02:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1482,23.0,07,2002-08-08T13:42:12.000,AUTOMOBILE,41.909762448,-87.735718308,MOTOR VEHICLE THEFT,2002
1580,23.0,11,2002-11-01T23:59:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2002
884,23.0,18,2002-08-02T13:13:31.000,POSS: COCAINE,,,NARCOTICS,2002
610,23.0,18,2002-05-05T10:35:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2002
1011,23.0,18,2002-08-27T11:50:00.000,POSS: CRACK,,,NARCOTICS,2002
889,23.0,06,2002-08-07T15:15:00.000,$500 AND UNDER,,,THEFT,2002
34,23.0,04B,2002-05-28T03:29:52.000,AGGRAVATED:KNIFE/CUTTING INSTR,41.899818414,-87.721334856,BATTERY,2002
667,23.0,07,2002-06-11T17:30:00.000,THEFT/RECOVERY: AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1161,23.0,26,2002-10-18T23:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2002
1271,23.0,03,2002-11-10T20:03:33.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
645,23.0,18,2002-05-27T09:58:00.000,POSS: CRACK,,,NARCOTICS,2002
845,24.0,08A,2002-07-23T21:30:00.000,SIMPLE,,,ASSAULT,2002
1052,24.0,06,2002-09-22T20:00:00.000,OVER $500,,,THEFT,2002
1054,24.0,07,2002-09-23T06:00:00.000,"TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
382,24.0,06,2002-04-27T01:00:00.000,OVER $500,,,THEFT,2002
849,24.0,15,2002-07-18T21:40:00.000,POSS FIREARM/AMMO:NO FOID CARD,,,WEAPONS VIOLATION,2002
1144,24.0,06,2002-10-15T18:45:00.000,OVER $500,,,THEFT,2002
1538,24.0,06,2002-11-01T00:01:00.000,FINANCIAL ID THEFT: OVER $300,41.909338223,-87.665218973,THEFT,2002
1038,24.0,03,2002-09-15T04:10:00.000,ARMED: HANDGUN,,,ROBBERY,2002
1166,24.0,08B,2002-10-19T15:30:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
931,24.0,18,2002-06-01T19:15:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
1323,24.0,06,2002-11-18T11:30:00.000,OVER $500,,,THEFT,2002
872,24.0,16,2002-07-12T01:52:49.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
924,24.0,07,2002-06-02T03:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
692,24.0,24,2002-06-18T23:30:00.000,RECKLESS CONDUCT,,,PUBLIC PEACE VIOLATION,2002
1199,24.0,26,2002-10-26T17:57:32.000,BOMB THREAT,,,PUBLIC PEACE VIOLATION,2002
859,24.0,07,2002-07-26T15:15:00.000,"ATT: TRUCK, BUS, MOTOR HOME",,,MOTOR VEHICLE THEFT,2002
867,24.0,06,2002-08-04T02:00:00.000,FROM BUILDING,,,THEFT,2002
1446,24.0,06,2002-12-11T12:00:00.000,OVER $500,41.908112189,-87.670062667,THEFT,2002
1445,24.0,03,2002-11-04T14:50:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
1443,24.0,18,2002-10-25T22:10:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
289,24.0,01A,2002-08-31T19:48:00.000,FIRST DEGREE MURDER,41.897995943,-87.6609258,HOMICIDE,2002
904,24.0,15,2002-05-21T23:50:00.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2002
4,24.0,07,2002-10-01T19:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
668,24.0,15,2002-06-13T04:30:00.000,UNLAWFUL USE/SALE AIR RIFLE,,,WEAPONS VIOLATION,2002
1290,24.0,06,2002-11-08T14:00:00.000,OVER $500,,,THEFT,2002
715,24.0,14,2002-06-26T12:45:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1138,24.0,07,2002-10-13T02:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
724,24.0,06,2002-06-30T00:01:00.000,OVER $500,,,THEFT,2002
1307,24.0,06,2002-11-16T20:25:00.000,PURSE-SNATCHING,,,THEFT,2002
916,24.0,16,2002-05-27T02:40:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
728,24.0,08A,2002-06-30T17:40:00.000,PRO EMP HANDS NO/MIN INJURY,,,ASSAULT,2002
1617,24.0,06,2002-01-01T12:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
605,24.0,04A,2002-05-19T21:16:00.000,AGGRAVATED:KNIFE/CUTTING INSTR,,,ASSAULT,2002
1215,24.0,06,2002-08-14T15:00:00.000,OVER $500,,,THEFT,2002
1260,24.0,07,2002-11-08T00:01:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1264,24.0,04B,2002-11-01T22:50:00.000,AGGRAVATED: HANDGUN,,,BATTERY,2002
53,24.0,06,2002-10-17T10:00:00.000,OVER $500,,,THEFT,2002
776,24.0,06,2002-07-11T20:00:00.000,OVER $500,,,THEFT,2002
774,24.0,18,2002-06-20T21:10:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
643,24.0,08B,2002-05-26T03:48:26.000,SIMPLE,,,BATTERY,2002
1000,24.0,14,2002-09-05T23:09:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
620,24.0,16,2002-05-11T23:30:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
1380,24.0,07,2002-11-29T18:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
762,24.0,06,2002-07-03T16:00:00.000,FROM BUILDING,,,THEFT,2002
636,24.0,18,2002-05-20T20:05:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
741,24.0,14,2002-07-04T16:00:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2002
627,24.0,18,2002-05-18T10:15:00.000,POSS: CRACK,,,NARCOTICS,2002
1283,24.0,06,2002-11-13T18:40:00.000,OVER $500,,,THEFT,2002
1009,24.0,04A,2002-09-07T20:00:00.000,AGGRAVATED: HANDGUN,,,ASSAULT,2002
1010,24.0,07,2002-09-06T19:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
976,24.0,07,2002-07-15T01:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1240,24.0,14,2002-08-19T18:30:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1115,24.0,08B,2002-09-30T18:30:00.000,SIMPLE,,,BATTERY,2002
593,24.0,06,2002-04-26T09:30:00.000,$500 AND UNDER,,,THEFT,2002
1030,24.0,08B,2002-09-14T03:15:17.000,SIMPLE,,,BATTERY,2002
716,24.0,06,2002-06-27T09:31:07.000,$500 AND UNDER,,,THEFT,2002
1547,24.0,06,2002-03-01T00:00:00.000,FROM BUILDING,41.894898658,-87.683010613,THEFT,2002
1559,24.0,02,2002-01-01T00:00:00.000,AGG SEX ASSLT OF CHILD FAM MBR,41.91061015,-87.66923591,OFFENSE INVOLVING CHILDREN,2002
1564,24.0,06,2002-10-25T08:00:00.000,FINANCIAL ID THEFT: OVER $300,41.897777704,-87.673927202,THEFT,2002
960,24.0,03,2002-08-26T01:40:00.000,AGGRAVATED VEHICULAR HIJACKING,,,ROBBERY,2002
816,24.0,05,2002-07-16T20:00:00.000,UNLAWFUL ENTRY,,,BURGLARY,2002
1123,24.0,14,2002-10-09T21:00:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1550,24.0,06,2002-06-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.898062397,-87.668568864,THEFT,2002
588,24.0,06,2002-05-12T00:00:00.000,OVER $500,,,THEFT,2002
972,24.0,22,2002-08-26T20:20:00.000,LIQUOR LICENSE VIOLATION,,,LIQUOR LAW VIOLATION,2002
1408,24.0,07,2002-10-31T21:30:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
5,25.0,26,2002-05-24T16:15:00.000,TO LAND,41.876745237,-87.748271813,CRIMINAL TRESPASS,2002
1533,25.0,24,2002-11-22T03:55:00.000,FALSE POLICE REPORT,,,PUBLIC PEACE VIOLATION,2002
112,25.0,01A,2002-07-01T03:00:00.000,FIRST DEGREE MURDER,41.913104698,-87.759891364,HOMICIDE,2002
1084,25.0,16,2002-09-23T21:28:00.000,SOLICIT ON PUBLIC WAY,,,PROSTITUTION,2002
20,25.0,08B,2002-05-28T21:32:00.000,SIMPLE,41.896804386,-87.74963512,BATTERY,2002
1504,25.0,06,2002-10-01T00:01:00.000,FINANCIAL ID THEFT: OVER $300,41.911569624,-87.793646221,THEFT,2002
88,25.0,01A,2002-05-02T14:15:00.000,FIRST DEGREE MURDER,41.894044868,-87.746637454,HOMICIDE,2002
4902,25.0,26,2002-01-05T22:46:00.000,OTHER CRIME INVOLVING PROPERTY,41.905853962,-87.757605168,OTHER OFFENSE,2002
45,25.0,08A,2002-06-16T16:43:54.000,SIMPLE,41.902802342,-87.775389792,ASSAULT,2002
111,25.0,01A,2002-07-01T00:30:00.000,FIRST DEGREE MURDER,41.880421254,-87.751260433,HOMICIDE,2002
96,25.0,01A,2002-05-26T04:06:00.000,FIRST DEGREE MURDER,41.886102258,-87.773419795,HOMICIDE,2002
104,25.0,01A,2002-06-12T02:37:00.000,FIRST DEGREE MURDER,41.893183572,-87.744570178,HOMICIDE,2002
1016,25.0,18,2002-09-02T14:00:00.000,POSS: CRACK,,,NARCOTICS,2002
35,25.0,14,2002-05-28T01:09:18.000,TO PROPERTY,41.894117629,-87.742097084,CRIMINAL DAMAGE,2002
996,25.0,08B,2002-09-02T21:30:00.000,SIMPLE,,,BATTERY,2002
1528,25.0,06,2002-12-01T15:00:00.000,FINANCIAL ID THEFT: OVER $300,41.892130391,-87.75549537,THEFT,2002
1044,25.0,08B,2002-09-18T15:50:38.000,SIMPLE,,,BATTERY,2002
1565,25.0,06,2002-02-03T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.889313044,-87.754602605,THEFT,2002
979,25.0,03,2002-08-31T21:45:00.000,STRONGARM - NO WEAPON,,,ROBBERY,2002
1112,25.0,06,2002-10-05T16:44:52.000,$500 AND UNDER,,,THEFT,2002
2702,25.0,07,2002-01-04T04:00:00.000,AUTOMOBILE,41.913510245,-87.77536635,MOTOR VEHICLE THEFT,2002
1108,25.0,08B,2002-10-05T18:42:38.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2002
215,25.0,01A,2002-08-08T02:47:00.000,FIRST DEGREE MURDER,41.909845362,-87.765578192,HOMICIDE,2002
59,25.0,06,2002-12-09T13:10:00.000,RETAIL THEFT,41.909307068,-87.80576669,THEFT,2002
961,25.0,18,2002-08-23T00:25:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
56,25.0,14,2002-11-10T00:10:00.000,TO VEHICLE,41.868490904,-87.774241702,CRIMINAL DAMAGE,2002
929,25.0,18,2002-05-30T17:59:30.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2002
1516,25.0,17,2002-09-26T09:00:00.000,BIGAMY,41.910387076,-87.763031099,SEX OFFENSE,2002
25,25.0,08B,2002-05-25T01:50:00.000,SIMPLE,41.913238506,-87.775354021,BATTERY,2002
246,25.0,07,2002-02-10T15:00:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
1592,25.0,06,2002-09-11T09:00:00.000,FINANCIAL ID THEFT: OVER $300,,,THEFT,2002
973,25.0,04B,2002-08-28T03:25:00.000,AGGRAVATED DOMESTIC BATTERY,,,BATTERY,2002
993,25.0,19,2002-08-25T10:55:00.000,GAME/DICE,,,GAMBLING,2002
82,25.0,01A,2002-04-16T23:50:00.000,FIRST DEGREE MURDER,41.909352166,-87.767401081,HOMICIDE,2002
1556,25.0,06,2002-11-01T00:00:00.000,FINANCIAL ID THEFT: OVER $300,41.893210199,-87.767888847,THEFT,2002
1021,25.0,26,2002-09-04T13:30:00.000,FOUND SUSPECT NARCOTICS,,,NARCOTICS,2002
866,25.0,08B,2002-08-02T12:30:00.000,SIMPLE,,,BATTERY,2002
911,25.0,08B,2002-05-29T02:10:00.000,SIMPLE,,,BATTERY,2002
1278,25.0,20,2002-11-10T00:55:00.000,CONTRIBUTE DELINQUENCY OF A CHILD,,,OFFENSE INVOLVING CHILDREN,2002
769,25.0,06,2002-07-08T21:00:00.000,PURSE-SNATCHING,,,THEFT,2002
617,25.0,11,2002-05-16T08:40:00.000,THEFT OF LABOR/SERVICES,,,DECEPTIVE PRACTICE,2002
772,25.0,08B,2002-07-10T13:50:00.000,SIMPLE,,,BATTERY,2002
775,25.0,01A,2002-12-30T20:37:00.000,FIRST DEGREE MURDER,41.88036396,-87.755674832,HOMICIDE,2002
1270,25.0,07,2002-11-08T18:45:00.000,AUTOMOBILE,,,MOTOR VEHICLE THEFT,2002
786,25.0,04A,2002-07-12T17:41:00.000,AGGRAVATED: HANDGUN,,,ASSAULT,2002
401,25.0,01A,2002-10-07T23:45:00.000,FIRST DEGREE MURDER,41.905212543,-87.761045687,HOMICIDE,2002
607,25.0,03,2002-05-22T01:40:00.000,ARMED: HANDGUN,,,ROBBERY,2002
604,25.0,14,2002-05-14T03:10:00.000,TO VEHICLE,,,CRIMINAL DAMAGE,2002
1395,25.0,06,2002-12-09T18:30:00.000,$500 AND UNDER,,,THEFT,2002
1248,25.0,18,2002-10-08T20:00:00.000,POSS: CRACK,,,NARCOTICS,2002
1246,25.0,26,2002-11-04T12:00:00.000,OTHER VEHICLE OFFENSE,,,OTHER OFFENSE,2002
1245,25.0,18,2002-10-31T21:10:00.000,POSS: CRACK,,,NARCOTICS,2002
