,community_area,fbi_code,date,description,latitude,longitude,primary_type,year
240,73,26,2018-12-01T10:00:00.000,HARASSMENT BY TELEPHONE,,,OTHER OFFENSE,2018
241,73,05,2018-08-01T12:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2018
242,22,17,2018-02-01T08:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,,,OFFENSE INVOLVING CHILDREN,2018
243,53,06,2018-07-21T23:00:00.000,OVER $500,,,THEFT,2018
244,36,11,2018-02-15T14:09:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
245,69,17,2018-06-01T00:00:00.000,CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
246,23,18,2018-08-26T09:25:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
247,49,18,2018-08-29T19:33:00.000,POSS: HEROIN(WHITE),,,NARCOTICS,2018
248,67,18,2018-09-03T13:09:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
249,44,11,2018-03-05T17:15:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
250,29,11,2018-09-17T00:00:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,,,DECEPTIVE PRACTICE,2018
251,25,18,2018-08-25T06:53:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
252,38,26,2018-11-05T13:00:00.000,HARASSMENT BY ELECTRONIC MEANS,,,OTHER OFFENSE,2018
253,10,08A,2018-05-24T16:30:00.000,SIMPLE,,,ASSAULT,2018
254,43,26,2018-03-02T09:00:00.000,SEX OFFENDER: FAIL REG NEW ADD,,,OTHER OFFENSE,2018
255,26,18,2018-08-27T18:19:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
256,34,11,2018-11-22T08:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
257,68,11,2018-04-29T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
258,28,18,2018-08-19T12:30:00.000,MANU/DEL:CANNABIS OVER 10 GMS,,,NARCOTICS,2018
259,67,11,2018-11-01T00:01:00.000,ATTEMPT - FINANCIAL IDENTITY THEFT,,,DECEPTIVE PRACTICE,2018
260,25,18,2018-08-31T11:48:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
261,18,06,2018-12-25T09:00:00.000,$500 AND UNDER,,,THEFT,2018
262,31,06,2018-03-01T09:00:00.000,$500 AND UNDER,,,THEFT,2018
263,29,18,2018-08-25T07:25:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
264,18,18,2018-08-17T10:41:00.000,POSS: CANNABIS 30GMS OR LESS,,,NARCOTICS,2018
265,42,11,2018-04-06T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
266,67,17,2018-11-01T16:00:00.000,AGG CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
267,73,18,2018-09-07T10:00:00.000,POSS: CRACK,,,NARCOTICS,2018
268,72,11,2018-12-01T12:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
269,26,18,2018-08-24T08:35:00.000,MANU/DELIVER:CRACK,,,NARCOTICS,2018
270,71,18,2018-08-20T09:33:00.000,MANU/DELIVER: HEROIN (WHITE),,,NARCOTICS,2018
271,30,11,2018-11-02T12:00:00.000,CREDIT CARD FRAUD,,,DECEPTIVE PRACTICE,2018
272,18,17,2018-11-01T00:00:00.000,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,41.931597441,-87.79548768,SEX OFFENSE,2018
273,27,26,2018-08-01T08:00:00.000,VIOLATE ORDER OF PROTECTION,,,OTHER OFFENSE,2018
274,2,12,2018-04-02T09:00:00.000,EMBEZZLEMENT,41.997491072,-87.703672242,DECEPTIVE PRACTICE,2018
275,68,06,2018-12-28T12:45:00.000,RETAIL THEFT,41.772613371,-87.636098706,THEFT,2018
276,25,04A,2018-12-24T11:42:00.000,AGGRAVATED: HANDGUN,41.909650876,-87.74386414,ASSAULT,2018
277,46,04A,2018-11-29T20:51:00.000,AGGRAVATED: HANDGUN,41.748138306,-87.562837999,ASSAULT,2018
278,32,11,2018-08-09T09:00:00.000,BOGUS CHECK,41.886817724,-87.630073063,DECEPTIVE PRACTICE,2018
279,67,06,2018-11-04T06:04:00.000,$500 AND UNDER,41.773970137,-87.667270917,THEFT,2018
280,35,02,2018-09-05T10:11:00.000,AGGRAVATED: KNIFE/CUT INSTR,41.842709067,-87.626890005,CRIM SEXUAL ASSAULT,2018
281,68,17,2018-09-01T20:00:00.000,AGG CRIMINAL SEXUAL ABUSE,41.762807618,-87.641483039,SEX OFFENSE,2018
282,28,03,2018-08-08T10:30:00.000,ARMED: OTHER DANGEROUS WEAPON,41.869839358,-87.686128445,ROBBERY,2018
283,25,09,2018-06-11T16:38:00.000,AGGRAVATED,41.909664252,-87.742728815,ARSON,2018
284,33,17,2018-03-19T11:00:00.000,CRIMINAL SEXUAL ABUSE,41.850202933,-87.625438506,SEX OFFENSE,2018
285,29,08B,2018-03-18T21:30:00.000,CHILD ABUSE,41.867671357,-87.695934543,OFFENSE INVOLVING CHILDREN,2018
286,27,11,2018-02-28T11:05:00.000,FINANCIAL IDENTITY THEFT $300 AND UNDER,41.873699424,-87.704705156,DECEPTIVE PRACTICE,2018
287,35,02,2018-01-28T16:10:00.000,AGGRAVATED: HANDGUN,41.842709067,-87.626890005,CRIM SEXUAL ASSAULT,2018
288,1,11,2018-11-09T09:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
289,42,08B,2018-12-30T18:30:00.000,DOMESTIC BATTERY SIMPLE,,,BATTERY,2018
290,7,11,2018-07-16T10:00:00.000,BOGUS CHECK,,,DECEPTIVE PRACTICE,2018
291,5,11,2018-11-02T20:40:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
292,16,11,2018-07-26T13:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
293,73,15,2018-09-07T11:34:09.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2018
294,58,17,2018-09-04T08:00:00.000,CHILD PORNOGRAPHY,,,OFFENSE INVOLVING CHILDREN,2018
295,31,10,2018-10-09T10:00:00.000,FORGERY,,,DECEPTIVE PRACTICE,2018
296,61,17,2018-12-19T14:48:00.000,CHILD PORNOGRAPHY,,,OFFENSE INVOLVING CHILDREN,2018
297,23,11,2018-02-27T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
298,32,26,2018-10-20T10:00:00.000,EAVESDROPPING,,,OTHER OFFENSE,2018
299,30,11,2018-01-20T15:40:00.000,COMPUTER FRAUD,,,DECEPTIVE PRACTICE,2018
300,32,06,2018-12-17T14:00:00.000,FROM BUILDING,,,THEFT,2018
301,57,17,2018-03-30T21:00:00.000,AGG CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
302,57,17,2018-03-30T21:00:00.000,AGG CRIMINAL SEXUAL ABUSE,,,SEX OFFENSE,2018
303,49,02,2018-03-01T00:00:00.000,PREDATORY,41.71020727,-87.624797434,CRIM SEXUAL ASSAULT,2018
304,31,06,2018-10-01T07:00:00.000,OVER $500,41.851804072,-87.68563492,THEFT,2018
305,6,14,2018-12-23T02:24:00.000,TO VEHICLE,41.947227653,-87.655380005,CRIMINAL DAMAGE,2018
306,32,03,2018-11-26T16:45:00.000,STRONGARM - NO WEAPON,41.888045958,-87.625413826,ROBBERY,2018
307,53,26,2018-09-24T13:10:00.000,OTHER VEHICLE OFFENSE,41.659152699,-87.635281932,OTHER OFFENSE,2018
308,3,05,2018-09-22T07:04:00.000,FORCIBLE ENTRY,41.972851462,-87.659771295,BURGLARY,2018
309,32,06,2018-07-30T13:04:00.000,RETAIL THEFT,41.882394062,-87.627844798,THEFT,2018
310,41,02,2018-07-03T20:30:00.000,ATTEMPT NON-AGGRAVATED,41.790628946,-87.603729472,CRIM SEXUAL ASSAULT,2018
311,1,17,2018-01-01T00:01:00.000,SEXUAL EXPLOITATION OF A CHILD,42.015041419,-87.675039229,SEX OFFENSE,2018
312,57,17,2018-03-30T20:00:00.000,AGG CRIMINAL SEXUAL ABUSE,41.805992288,-87.727580032,SEX OFFENSE,2018
313,65,05,2018-03-02T05:05:00.000,FORCIBLE ENTRY,41.784141354,-87.721196845,BURGLARY,2018
314,67,17,2018-01-01T00:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.791321988,-87.66816575,OFFENSE INVOLVING CHILDREN,2018
315,25,11,2018-10-30T12:20:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
316,67,05,2018-12-22T14:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2018
317,43,11,2018-03-01T08:15:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
318,49,11,2018-07-01T10:00:00.000,ILLEGAL USE CASH CARD,,,DECEPTIVE PRACTICE,2018
319,56,11,2018-05-01T00:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
320,38,11,2018-03-21T08:16:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
321,27,02,2018-06-01T20:00:00.000,NON-AGGRAVATED,,,CRIM SEXUAL ASSAULT,2018
322,67,05,2018-12-24T09:00:00.000,UNLAWFUL ENTRY,,,BURGLARY,2018
323,48,14,2018-06-20T10:00:00.000,TO PROPERTY,,,CRIMINAL DAMAGE,2018
324,55,08B,2018-05-31T17:00:00.000,CHILD ABUSE,,,OFFENSE INVOLVING CHILDREN,2018
325,24,11,2018-08-14T12:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
326,30,15,2018-06-11T10:35:00.000,UNLAWFUL POSS OF HANDGUN,,,WEAPONS VIOLATION,2018
327,7,05,2018-12-24T20:16:00.000,UNLAWFUL ENTRY,,,BURGLARY,2018
328,25,04B,2018-12-31T23:49:00.000,AGGRAVATED: HANDGUN,41.87568438,-87.760479356,BATTERY,2018
329,65,08B,2018-12-24T22:00:00.000,CHILD ABUSE,41.765100539,-87.715905235,OFFENSE INVOLVING CHILDREN,2018
330,28,05,2018-12-23T21:54:00.000,UNLAWFUL ENTRY,41.885573978,-87.652745422,BURGLARY,2018
331,53,17,2018-12-09T00:01:00.000,CRIMINAL SEXUAL ABUSE,41.683830408,-87.651840788,SEX OFFENSE,2018
332,29,08B,2018-11-20T07:00:00.000,CHILD ABUSE,41.861989508,-87.709199438,OFFENSE INVOLVING CHILDREN,2018
333,40,08B,2018-12-08T00:00:00.000,CHILD ABUSE,41.799215094,-87.619339832,OFFENSE INVOLVING CHILDREN,2018
334,29,08B,2018-12-12T18:58:00.000,CHILD ABUSE,41.858265918,-87.726161913,OFFENSE INVOLVING CHILDREN,2018
335,57,08B,2018-12-07T07:00:00.000,CHILD ABUSE,41.803201891,-87.72198373,OFFENSE INVOLVING CHILDREN,2018
336,10,04B,2018-12-05T05:25:00.000,AGGRAVATED PO: OTHER DANG WEAP,41.975539249,-87.801678916,BATTERY,2018
337,31,08B,2018-12-04T14:32:00.000,CHILD ABUSE,41.858704603,-87.65220813,OFFENSE INVOLVING CHILDREN,2018
338,8,08B,2018-11-25T11:00:00.000,CHILD ABUSE,41.8926701,-87.628106353,OFFENSE INVOLVING CHILDREN,2018
339,42,17,2018-11-11T04:00:00.000,CRIM SEX ABUSE BY FAM MEMBER,41.774219679,-87.589848887,OFFENSE INVOLVING CHILDREN,2018
340,67,08B,2018-10-29T09:30:00.000,CHILD ABUSE,41.760610721,-87.673423796,OFFENSE INVOLVING CHILDREN,2018
341,69,04A,2018-10-06T23:11:00.000,AGGRAVATED: HANDGUN,41.757126706,-87.632843184,ASSAULT,2018
342,14,06,2018-09-03T16:30:00.000,$500 AND UNDER,41.964669329,-87.7212257,THEFT,2018
343,46,17,2018-07-14T11:00:00.000,AGG CRIM SEX ABUSE FAM MEMBER,41.74368453,-87.562462526,OFFENSE INVOLVING CHILDREN,2018
344,74,03,2018-06-05T22:30:00.000,ARMED: HANDGUN,41.705717816,-87.702546548,ROBBERY,2018
345,19,17,2018-04-03T16:30:00.000,SEXUAL EXPLOITATION OF A CHILD,41.929887298,-87.78322035,SEX OFFENSE,2018
346,29,01A,2018-11-11T12:23:00.000,FIRST DEGREE MURDER,41.861988669,-87.727492329,HOMICIDE,2018
347,29,01A,2018-10-11T15:00:00.000,FIRST DEGREE MURDER,41.866260623,-87.71855276,HOMICIDE,2018
348,66,01A,2018-10-28T03:05:00.000,FIRST DEGREE MURDER,41.780536589,-87.68734253,HOMICIDE,2018
349,42,01A,2018-05-02T04:45:00.000,FIRST DEGREE MURDER,41.778871742,-87.59631384,HOMICIDE,2018
350,52,11,2018-12-20T22:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
351,53,01A,2018-11-13T18:09:00.000,FIRST DEGREE MURDER,41.669624341,-87.639231527,HOMICIDE,2018
352,53,01A,2018-12-19T18:08:00.000,FIRST DEGREE MURDER,41.677954683,-87.629064468,HOMICIDE,2018
353,21,01A,2018-10-25T10:57:00.000,FIRST DEGREE MURDER,41.93174755,-87.730151223,HOMICIDE,2018
354,67,01A,2018-12-02T06:49:00.000,FIRST DEGREE MURDER,41.782208676,-87.663053518,HOMICIDE,2018
355,64,01A,2018-12-26T14:20:00.000,FIRST DEGREE MURDER,41.775264034,-87.765094943,HOMICIDE,2018
356,26,01A,2018-05-11T10:47:00.000,FIRST DEGREE MURDER,41.880457334,-87.720737475,HOMICIDE,2018
357,25,01A,2018-10-21T03:09:00.000,FIRST DEGREE MURDER,41.883603754,-87.757628691,HOMICIDE,2018
358,54,01A,2018-10-09T18:48:00.000,FIRST DEGREE MURDER,41.648931657,-87.616380495,HOMICIDE,2018
359,26,01A,2018-11-14T20:13:00.000,FIRST DEGREE MURDER,41.876196728,-87.724060818,HOMICIDE,2018
360,2,11,2018-10-10T00:00:00.000,FRAUD OR CONFIDENCE GAME,,,DECEPTIVE PRACTICE,2018
361,43,01A,2018-12-12T00:48:00.000,FIRST DEGREE MURDER,41.754937343,-87.56386716,HOMICIDE,2018
362,51,01A,2018-12-03T14:09:00.000,FIRST DEGREE MURDER,41.70388614,-87.564454179,HOMICIDE,2018
363,25,01A,2018-12-04T11:41:00.000,FIRST DEGREE MURDER,41.900335334,-87.764218853,HOMICIDE,2018
364,27,01A,2018-12-23T00:39:00.000,FIRST DEGREE MURDER,41.883032433,-87.706178064,HOMICIDE,2018
365,71,01A,2018-10-15T11:58:00.000,FIRST DEGREE MURDER,41.739389672,-87.666411908,HOMICIDE,2018
366,49,01A,2018-11-02T10:04:00.000,FIRST DEGREE MURDER,41.707877059,-87.608906806,HOMICIDE,2018
367,25,01A,2018-11-19T21:25:00.000,FIRST DEGREE MURDER,41.899559453,-87.754484383,HOMICIDE,2018
368,2,11,2018-10-30T09:00:00.000,BOGUS CHECK,,,DECEPTIVE PRACTICE,2018
369,63,01A,2018-11-18T04:53:00.000,FIRST DEGREE MURDER,41.798539069,-87.685383058,HOMICIDE,2018
370,11,05,2018-12-09T09:00:00.000,FORCIBLE ENTRY,,,BURGLARY,2018
371,68,01A,2018-09-19T14:10:00.000,FIRST DEGREE MURDER,41.786499587,-87.649815884,HOMICIDE,2018
372,69,01A,2018-09-01T11:06:00.000,FIRST DEGREE MURDER,41.765452354,-87.628713201,HOMICIDE,2018
373,25,01A,2018-11-27T20:11:00.000,FIRST DEGREE MURDER,41.882842155,-87.755156756,HOMICIDE,2018
374,27,01A,2018-10-19T19:09:00.000,FIRST DEGREE MURDER,41.88281374,-87.704325717,HOMICIDE,2018
375,71,01A,2018-11-12T21:09:00.000,FIRST DEGREE MURDER,41.74410856,-87.665710826,HOMICIDE,2018
376,68,01A,2018-11-10T19:11:00.000,FIRST DEGREE MURDER,41.791827281,-87.646308595,HOMICIDE,2018
377,25,01A,2018-10-13T23:16:00.000,FIRST DEGREE MURDER,41.901616743,-87.760875763,HOMICIDE,2018
378,29,01A,2018-11-20T15:30:00.000,FIRST DEGREE MURDER,41.865532893,-87.709300813,HOMICIDE,2018
379,68,01A,2018-10-28T01:48:00.000,FIRST DEGREE MURDER,41.786199667,-87.647380697,HOMICIDE,2018
380,68,01A,2018-10-29T11:17:00.000,FIRST DEGREE MURDER,41.793486027,-87.629282689,HOMICIDE,2018
381,43,01A,2018-06-26T17:16:00.000,FIRST DEGREE MURDER,41.755781299,-87.554309795,HOMICIDE,2018
382,30,01A,2018-11-13T22:39:00.000,FIRST DEGREE MURDER,41.841800592,-87.732996825,HOMICIDE,2018
383,29,01A,2018-06-07T17:54:00.000,FIRST DEGREE MURDER,41.855794799,-87.715118114,HOMICIDE,2018
384,20,01A,2018-12-03T13:15:00.000,FIRST DEGREE MURDER,41.921744142,-87.731586632,HOMICIDE,2018
385,23,01A,2018-10-21T16:15:00.000,FIRST DEGREE MURDER,41.889025668,-87.723465161,HOMICIDE,2018
386,23,01A,2018-12-07T02:00:00.000,FIRST DEGREE MURDER,41.896039237,-87.724882334,HOMICIDE,2018
387,30,01A,2018-11-01T23:36:00.000,FIRST DEGREE MURDER,41.843254432,-87.728171881,HOMICIDE,2018
388,29,01A,2018-11-15T01:37:00.000,FIRST DEGREE MURDER,41.867661151,-87.730118883,HOMICIDE,2018
389,23,01A,2018-12-19T10:56:00.000,FIRST DEGREE MURDER,41.888713428,-87.721000152,HOMICIDE,2018
390,38,01A,2018-12-21T03:00:00.000,FIRST DEGREE MURDER,41.815698011,-87.62300861,HOMICIDE,2018
391,67,01A,2018-12-30T08:26:00.000,FIRST DEGREE MURDER,41.773349919,-87.661613372,HOMICIDE,2018
392,40,01A,2018-10-10T16:37:00.000,FIRST DEGREE MURDER,41.780171366,-87.61959879,HOMICIDE,2018
393,23,01A,2018-11-30T13:52:00.000,FIRST DEGREE MURDER,41.898270042,-87.717625081,HOMICIDE,2018
394,70,01A,2018-12-02T03:17:00.000,FIRST DEGREE MURDER,41.749990864,-87.686073062,HOMICIDE,2018
395,66,01A,2018-09-09T15:35:00.000,FIRST DEGREE MURDER,41.778103008,-87.695803034,HOMICIDE,2018
396,27,01A,2018-10-20T14:52:00.000,FIRST DEGREE MURDER,41.882806201,-87.704953745,HOMICIDE,2018
397,25,01A,2018-11-12T00:58:00.000,FIRST DEGREE MURDER,41.875865476,-87.74634477,HOMICIDE,2018
398,61,01A,2018-11-02T13:00:00.000,FIRST DEGREE MURDER,41.806209835,-87.67341821,HOMICIDE,2018
399,29,01A,2018-07-12T23:25:00.000,FIRST DEGREE MURDER,41.85873464,-87.695678235,HOMICIDE,2018
400,1,01A,2018-12-24T06:41:00.000,FIRST DEGREE MURDER,42.009172369,-87.662843312,HOMICIDE,2018
401,29,01A,2018-09-22T22:28:00.000,FIRST DEGREE MURDER,41.862559417,-87.721785736,HOMICIDE,2018
402,49,01A,2018-11-10T01:39:00.000,FIRST DEGREE MURDER,41.707578641,-87.623533522,HOMICIDE,2018
403,19,01A,2018-12-09T04:33:00.000,FIRST DEGREE MURDER,41.91931247,-87.784093821,HOMICIDE,2018
404,27,01A,2018-12-03T18:07:00.000,FIRST DEGREE MURDER,41.872901132,-87.694314778,HOMICIDE,2018
405,25,01A,2018-11-03T14:30:00.000,FIRST DEGREE MURDER,41.885731793,-87.763933494,HOMICIDE,2018
406,51,01A,2018-10-27T18:51:00.000,FIRST DEGREE MURDER,41.722490414,-87.573613605,HOMICIDE,2018
407,49,01A,2018-10-13T02:35:00.000,FIRST DEGREE MURDER,41.69930032,-87.618432157,HOMICIDE,2018
408,54,01A,2018-11-19T21:58:00.000,FIRST DEGREE MURDER,41.653233489,-87.604824704,HOMICIDE,2018
409,68,01A,2018-11-28T16:36:00.000,FIRST DEGREE MURDER,41.764639779,-87.635866143,HOMICIDE,2018
410,3,01A,2018-12-05T20:00:00.000,FIRST DEGREE MURDER,41.962737855,-87.650737224,HOMICIDE,2018
411,8,11,2018-12-21T12:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
412,66,01A,2018-12-03T02:20:00.000,FIRST DEGREE MURDER,41.776556962,-87.703081049,HOMICIDE,2018
413,74,01A,2018-11-15T16:12:00.000,FIRST DEGREE MURDER,41.698001982,-87.710824195,HOMICIDE,2018
414,66,01A,2018-12-19T21:40:00.000,FIRST DEGREE MURDER,41.773071434,-87.680910326,HOMICIDE,2018
415,73,01A,2018-12-18T15:14:00.000,FIRST DEGREE MURDER,41.728579099,-87.658299293,HOMICIDE,2018
416,53,01A,2018-11-08T14:06:00.000,FIRST DEGREE MURDER,41.682356024,-87.646196713,HOMICIDE,2018
417,66,01A,2018-12-02T03:15:00.000,FIRST DEGREE MURDER,41.776489908,-87.67978316,HOMICIDE,2018
418,67,01A,2018-10-11T22:16:00.000,FIRST DEGREE MURDER,41.785800797,-87.666800142,HOMICIDE,2018
419,2,01A,2018-11-09T00:09:00.000,FIRST DEGREE MURDER,41.992779865,-87.695820803,HOMICIDE,2018
420,25,01A,2018-11-02T19:45:00.000,FIRST DEGREE MURDER,41.881742209,-87.750910603,HOMICIDE,2018
421,29,01A,2018-11-13T23:23:00.000,FIRST DEGREE MURDER,41.86858703,-87.705735519,HOMICIDE,2018
422,1,01A,2018-11-30T00:04:00.000,FIRST DEGREE MURDER,42.021158303,-87.671240738,HOMICIDE,2018
423,52,11,2018-06-01T09:00:00.000,FINANCIAL IDENTITY THEFT OVER $ 300,,,DECEPTIVE PRACTICE,2018
424,49,01A,2018-10-21T22:19:00.000,FIRST DEGREE MURDER,41.700802584,-87.622150622,HOMICIDE,2018
425,30,01A,2018-12-09T20:49:00.000,FIRST DEGREE MURDER,41.843881174,-87.709896602,HOMICIDE,2018
426,73,01A,2018-11-22T12:00:00.000,FIRST DEGREE MURDER,41.719194587,-87.653822535,HOMICIDE,2018
427,49,01A,2018-12-03T09:12:00.000,FIRST DEGREE MURDER,41.691823054,-87.635115553,HOMICIDE,2018
428,44,01A,2018-10-17T02:40:00.000,FIRST DEGREE MURDER,41.746766617,-87.612379773,HOMICIDE,2018
429,14,01A,2018-10-20T08:28:00.000,FIRST DEGREE MURDER,41.961811605,-87.714384822,HOMICIDE,2018
430,71,01A,2018-10-23T11:50:00.000,FIRST DEGREE MURDER,41.748108857,-87.652462316,HOMICIDE,2018
431,72,01A,2018-12-24T14:24:00.000,FIRST DEGREE MURDER,41.701856112,-87.659911802,HOMICIDE,2018
432,66,01A,2018-12-19T21:40:00.000,FIRST DEGREE MURDER,41.773071434,-87.680910326,HOMICIDE,2018
433,43,01A,2018-12-03T20:30:00.000,FIRST DEGREE MURDER,41.752921007,-87.57845525,HOMICIDE,2018
434,53,01A,2018-12-18T11:23:00.000,FIRST DEGREE MURDER,41.660295175,-87.644974779,HOMICIDE,2018
435,21,01A,2018-11-28T22:43:00.000,FIRST DEGREE MURDER,41.94023795,-87.698549757,HOMICIDE,2018
436,54,01A,2018-11-03T01:05:00.000,FIRST DEGREE MURDER,41.657909825,-87.600933258,HOMICIDE,2018
437,35,01A,2018-03-03T13:25:00.000,FIRST DEGREE MURDER,41.829651528,-87.614451899,HOMICIDE,2018
438,71,01A,2018-08-05T21:25:00.000,FIRST DEGREE MURDER,41.752190503,-87.662405734,HOMICIDE,2018
439,68,01A,2018-07-20T09:02:00.000,FIRST DEGREE MURDER,41.782674487,-87.648507229,HOMICIDE,2018
440,28,01A,2018-09-22T23:07:00.000,FIRST DEGREE MURDER,41.864276345,-87.659807086,HOMICIDE,2018
441,48,01A,2018-07-06T19:59:00.000,FIRST DEGREE MURDER,41.725274943,-87.569331431,HOMICIDE,2018
442,25,01A,2018-08-05T04:38:00.000,FIRST DEGREE MURDER,41.909909727,-87.752656847,HOMICIDE,2018
443,27,01A,2018-07-08T04:16:00.000,FIRST DEGREE MURDER,41.877369643,-87.701415852,HOMICIDE,2018
444,67,01A,2018-06-21T15:01:00.000,FIRST DEGREE MURDER,41.778585275,-87.666665886,HOMICIDE,2018
445,46,01A,2018-05-14T22:08:00.000,FIRST DEGREE MURDER,41.750120546,-87.550783209,HOMICIDE,2018
446,68,01A,2018-05-25T01:26:00.000,FIRST DEGREE MURDER,41.769850162,-87.649387803,HOMICIDE,2018
447,23,01A,2018-07-15T07:45:00.000,FIRST DEGREE MURDER,41.89796724,-87.729855801,HOMICIDE,2018
448,36,01A,2018-08-09T21:25:00.000,FIRST DEGREE MURDER,41.830109681,-87.610058377,HOMICIDE,2018
449,73,01A,2018-03-10T16:12:00.000,FIRST DEGREE MURDER,41.721110998,-87.650729069,HOMICIDE,2018
450,53,01A,2018-09-12T18:25:00.000,FIRST DEGREE MURDER,41.677991535,-87.625681696,HOMICIDE,2018
451,69,01A,2018-06-09T20:58:00.000,FIRST DEGREE MURDER,41.755951187,-87.611408386,HOMICIDE,2018
452,54,01A,2018-10-06T20:55:00.000,FIRST DEGREE MURDER,41.654628561,-87.61588187,HOMICIDE,2018
453,26,01A,2018-03-20T14:35:00.000,FIRST DEGREE MURDER,41.877931554,-87.729342994,HOMICIDE,2018
454,68,01A,2018-07-22T07:55:00.000,FIRST DEGREE MURDER,41.793457578,-87.631809658,HOMICIDE,2018
455,35,01A,2018-09-26T17:58:00.000,FIRST DEGREE MURDER,41.831385245,-87.62985824,HOMICIDE,2018
456,68,01A,2018-07-22T06:03:00.000,FIRST DEGREE MURDER,41.793457578,-87.631809658,HOMICIDE,2018
457,40,01A,2018-06-30T05:12:00.000,FIRST DEGREE MURDER,41.792416366,-87.624028472,HOMICIDE,2018
458,71,01A,2018-09-24T22:57:00.000,FIRST DEGREE MURDER,41.740953572,-87.648620933,HOMICIDE,2018
459,50,01A,2018-09-13T21:58:00.000,FIRST DEGREE MURDER,41.721376934,-87.594769737,HOMICIDE,2018
460,23,01A,2018-07-29T22:43:00.000,FIRST DEGREE MURDER,41.904419476,-87.729956677,HOMICIDE,2018
461,35,01A,2018-08-05T20:26:00.000,FIRST DEGREE MURDER,41.844112707,-87.628445336,HOMICIDE,2018
462,45,01A,2018-01-01T22:40:00.000,FIRST DEGREE MURDER,41.746984035,-87.585428696,HOMICIDE,2018
463,47,01A,2018-10-03T00:01:00.000,FIRST DEGREE MURDER,41.728448199,-87.599780921,HOMICIDE,2018
464,67,01A,2018-07-11T15:58:00.000,FIRST DEGREE MURDER,41.789904134,-87.66690798,HOMICIDE,2018
465,54,01A,2018-06-26T15:43:00.000,FIRST DEGREE MURDER,41.653007794,-87.615625419,HOMICIDE,2018
466,43,01A,2018-09-04T19:50:00.000,FIRST DEGREE MURDER,41.767425113,-87.56981026,HOMICIDE,2018
467,42,01A,2018-09-20T23:04:00.000,FIRST DEGREE MURDER,41.773462299,-87.575574924,HOMICIDE,2018
468,68,01A,2018-05-17T01:13:00.000,FIRST DEGREE MURDER,41.767976536,-87.648128379,HOMICIDE,2018
469,50,01A,2018-07-17T18:04:00.000,FIRST DEGREE MURDER,41.717577997,-87.594644745,HOMICIDE,2018
470,14,01A,2018-08-13T19:43:00.000,FIRST DEGREE MURDER,41.971930457,-87.723796532,HOMICIDE,2018
471,71,01A,2018-01-31T23:26:00.000,FIRST DEGREE MURDER,41.753589034,-87.653819041,HOMICIDE,2018
472,61,01A,2018-09-10T21:09:00.000,FIRST DEGREE MURDER,41.795483769,-87.652485542,HOMICIDE,2018
